Gene1,Gene2
TFAP2A,HIST1H2BD
TFAP2A,FGF4
TFAP2A,EIPR1
TFAP2A,CT62
TFAP2A,CDX2
TFAP2A,TRIM61
TFAP2A,TFR2
TFAP2A,SLC22A5
TFAP2A,RPL38
TFAP2A,HTRA3
TFAP2A,EPSTI1
TFAP2A,DDX19B
TFAP2A,ZSCAN18
TFAP2A,TRIM16
TFAP2A,TRAPPC1
TFAP2A,SPICE1
TFAP2A,RPL21
TFAP2A,MFSD4B
TFAP2A,KRCC1
TFAP2A,IFI30
TFAP2A,ADARB2
TFAP2A,NUFIP2
TFAP2A,NPY1R
TFAP2A,ZMAT2
TFAP2A,SMARCAD1
TFAP2A,SLC9A3
TFAP2A,ATP10A
TFAP2A,ACTR5
TFAP2A,SLC22A18
TFAP2A,NOVA1
TFAP2A,HTR1B
TFAP2A,DUSP6
TFAP2A,ACE
TFAP2A,ZNF506
TFAP2A,NEFM
TFAP2A,MNAT1
TFAP2A,IFNLR1
TFAP2A,HELB
TFAP2A,ENO2
TFAP2A,CCDC174
TFAP2A,BACH2
TFAP2A,WDR26
TFAP2A,TMEM50A
TFAP2A,TMEM215
TFAP2A,TAF8
TFAP2A,RAD51AP1
TFAP2A,EPAS1
TFAP2A,CNIH3
TFAP2A,C12orf4
TFAP2A,TINAGL1
TFAP2A,P4HB
TFAP2A,MRPS28
TFAP2A,MAP3K15
TFAP2A,HKR1
TFAP2A,YIF1B
TFAP2A,NEU3
TFAP2A,HOXD9
TFAP2A,HIST1H3G
TFAP2A,CEP162
TFAP2A,ADAT1
TFAP2A,ZNF579
TFAP2A,RHOJ
TFAP2A,POLR2B
TFAP2A,L3MBTL4
TFAP2A,INPP5K
TFAP2A,SPTAN1
TFAP2A,RIMS3
TFAP2A,LRRC8E
TFAP2A,DKK3
TFAP2A,CACNA2D4
TFAP2A,C17orf75
TFAP2A,AP1M1
TFAP2A,SCFD1
TFAP2A,LAMC3
TFAP2A,FAM45A
TFAP2A,DENND5A
TFAP2A,ZNF470
TFAP2A,PTX3
TFAP2A,PLEKHF1
TFAP2A,LIN7C
TFAP2A,F7
TFAP2A,CPXM1
TFAP2A,NEK7
TFAP2A,KCNK13
TFAP2A,CNKSR2
TFAP2A,ANGEL2
TFAP2A,VAMP4
TFAP2A,RXRG
TFAP2A,NPDC1
TFAP2A,NCOR1
TFAP2A,LTBP3
TFAP2A,HPDL
TFAP2A,ASAH2B
TFAP2A,TSPAN19
TFAP2A,RGS17
TFAP2A,RAB8A
TFAP2A,NDUFA5
TFAP2A,NBAS
TFAP2A,METTL24
TFAP2A,LRRIQ1
TFAP2A,LIN54
TFAP2A,HSD17B11
TFAP2A,ZBTB49
TFAP2A,SRSF5
TFAP2A,MRPL27
TFAP2A,LYAR
TFAP2A,FAM71E1
TFAP2A,EME1
TFAP2A,EMC10
TFAP2A,CALML6
TFAP2A,RRAGD
TFAP2A,PPFIBP1
TFAP2A,FEZF1
TFAP2A,ZNF416
TFAP2A,SOGA1
TFAP2A,RHEB
TFAP2A,MINDY3
TFAP2A,LSM12
TFAP2A,HYAL1
TFAP2A,GABRG3
TFAP2A,DYNC1I1
TFAP2A,CABP1
TFAP2A,TRIM23
TFAP2A,TRAPPC13
TFAP2A,TMEM259
TFAP2A,SHLD3
TFAP2A,NPAS3
TFAP2A,GLI1
TFAP2A,SPTLC1
TFAP2A,LCN10
TFAP2A,GLT1D1
TFAP2A,CHRNA10
TFAP2A,AGPAT4
TFAP2A,TRIM24
TFAP2A,TM9SF2
TFAP2A,SH3GL1
TFAP2A,FTCDNL1
TFAP2A,FGF19
TFAP2A,ZNF230
TFAP2A,SCRT2
TFAP2A,MPV17L2
TFAP2A,KIF25
TFAP2A,ATP6AP1
TFAP2A,ARHGAP24
TFAP2A,TMEM63C
TFAP2A,RPS6KC1
TFAP2A,PROM2
TFAP2A,IQSEC2
TFAP2A,ENOSF1
TFAP2A,DDX47
TFAP2A,CCDC74B
TFAP2A,C11orf74
TFAP2A,ZNF577
TFAP2A,SH2D3A
TFAP2A,FUT2
TFAP2A,FBXO38
TFAP2A,CCDC6
TFAP2A,C2orf72
TFAP2A,SEC61B
TFAP2A,RNPEPL1
TFAP2A,ALG2
TFAP2A,VBP1
TFAP2A,TMC7
TFAP2A,SYT1
TFAP2A,NFXL1
TFAP2A,KLF5
TFAP2A,HMX3
TFAP2A,REPS2
TFAP2A,PLA2G12B
TFAP2A,ATP6V1E1
TFAP2A,ACTL10
TFAP2A,TTC6
TFAP2A,SLF2
TFAP2A,RPAIN
TFAP2A,NUP88
TFAP2A,MRPL16
TFAP2A,FOXA1
TFAP2A,EOMES
TFAP2A,ZNF136
TFAP2A,ST8SIA5
TFAP2A,PCYT2
TFAP2A,ZNF260
TFAP2A,TMEM163
TFAP2A,MMADHC
TFAP2A,MLH3
TFAP2A,TBX1
TFAP2A,TBC1D2
TFAP2A,HES3
TFAP2A,ZNF699
TFAP2A,ZNF234
TFAP2A,NXPE3
TFAP2A,NPM2
TFAP2A,FBXO21
TFAP2A,TREML1
TFAP2A,TRADD
TFAP2A,KLK11
TFAP2A,HIST2H3D
TFAP2A,FBXL8
TFAP2A,C17orf102
TFAP2A,BRAT1
TFAP2A,AARS
TFAP2A,TXNL4B
TFAP2A,GNB5
TFAP2A,DHX38
TFAP2A,WDR44
TFAP2A,TPH2
TFAP2A,SLC17A8
TFAP2A,ITGA3
TFAP2A,ZNF680
TFAP2A,RGS4
TFAP2A,MRPS21
TFAP2A,KIAA1257
TFAP2A,HTR2C
TFAP2A,GOSR1
TFAP2A,EFCC1
TFAP2A,RPS9
TFAP2A,PLXNC1
TFAP2A,LRCH1
TFAP2A,HDDC2
TFAP2A,CARD11
TFAP2A,BSX
TFAP2A,STXBP5
TFAP2A,RFTN1
TFAP2A,RAB29
TFAP2A,GCGR
TFAP2A,ARL4D
TFAP2A,SYPL2
TFAP2A,SNRPG
TFAP2A,NYAP2
TFAP2A,MFAP3
TFAP2A,ID3
TFAP2A,FAM114A2
TFAP2A,CCDC200
TFAP2A,ARL5A
TFAP2A,PLEKHH2
TFAP2A,MAD2L1
TFAP2A,KDM5C
TFAP2A,GLDC
TFAP2A,EDA
TFAP2A,BCAS2
TFAP2A,UBA1
TFAP2A,TXN2
TFAP2A,ROR1
TFAP2A,RFT1
TFAP2A,NAPRT
TFAP2A,CAV3
TFAP2A,C11orf86
TFAP2A,TMEM185A
TFAP2A,PDGFD
TFAP2A,NDUFAF2
TFAP2A,FGF14
TFAP2A,ERCC8
TFAP2A,ARG2
TFAP2A,ZNF613
TFAP2A,ZNF207
TFAP2A,ZCCHC9
TFAP2A,FAM129C
TFAP2A,TWF2
TFAP2A,TFB1M
TFAP2A,FCGR3A
TFAP2A,FAM181B
TFAP2A,EFNA4
TFAP2A,TTLL10
TFAP2A,PTP4A3
TFAP2A,GAS6
TFAP2A,CELSR2
TFAP2A,PXDNL
TFAP2A,LRMDA
TFAP2A,KCNQ3
TFAP2A,CDK14
TFAP2A,ANKRD33
TFAP2A,ZNF90
TFAP2A,NPY4R
TFAP2A,MED15
TFAP2A,G0S2
TFAP2A,DNAJC2
TFAP2A,ACKR3
TFAP2A,TNRC6B
TFAP2A,SH3GL2
TFAP2A,OXTR
TFAP2A,EXOSC4
TFAP2A,BEX2
TFAP2A,REXO2
TFAP2A,PREX2
TFAP2A,MLNR
TFAP2A,LCN8
TFAP2A,INO80B
TFAP2A,INMT
TFAP2A,DNAH7
TFAP2A,TBC1D32
TFAP2A,SLC35F1
TFAP2A,SEC14L4
TFAP2A,HMMR
TFAP2A,CSRNP3
TFAP2A,CES1
TFAP2A,WDR24
TFAP2A,PDZD8
TFAP2A,MDFIC
TFAP2A,MAP1LC3B2
TFAP2A,DGKG
TFAP2A,ZNF45
TFAP2A,TSPO
TFAP2A,SIX1
TFAP2A,NATD1
TFAP2A,ILF2
TFAP2A,SUSD4
TFAP2A,PCNX4
TFAP2A,NPFF
TFAP2A,FSIP2
TFAP2A,FLNA
TFAP2A,CCDC177
TFAP2A,BRD7
TFAP2A,C3orf80
TFAP2A,TMEM54
TFAP2A,LMF1
TFAP2A,NLRP1
TFAP2A,NHLRC4
TFAP2A,FREM1
TFAP2A,ECHDC2
TFAP2A,DGKK
TFAP2A,ZNF304
TFAP2A,SNRNP200
TFAP2A,LRP5L
TFAP2A,LPAR6
TFAP2A,KRTAP5-5
TFAP2A,RRP1B
TFAP2A,INO80C
TFAP2A,HSF2BP
TFAP2A,GALNT4
TFAP2A,CTHRC1
TFAP2A,TSHZ2
TFAP2A,PAPOLG
TFAP2A,SPA17
TFAP2A,SIAE
TFAP2A,PPP1R3F
TFAP2A,MMP17
TFAP2A,HSPBAP1
TFAP2A,OC90
TFAP2A,SLITRK3
TFAP2A,PYCR1
TFAP2A,IKZF3
TFAP2A,CNTNAP1
TFAP2A,SLC6A19
TFAP2A,NEK10
TFAP2A,CDK5
TFAP2A,CCR10
TFAP2A,BIN3
TFAP2A,ATP5F1D
TFAP2A,ZNHIT2
TFAP2A,TRPS1
TFAP2A,SNX11
TFAP2A,CES2
TFAP2A,TMF1
TFAP2A,RDM1
TFAP2A,RAVER1
TFAP2A,PLCH2
TFAP2A,ZNF92
TFAP2A,TMEM184C
TFAP2A,SLFN13
TFAP2A,SLC7A1
TFAP2A,PROSER2
TFAP2A,INHBB
TFAP2A,EIF3E
TFAP2A,CFAP70
TFAP2A,BCAS1
TFAP2A,SEPT8
TFAP2A,POTEE
TFAP2A,PMP22
TFAP2A,ASXL2
TFAP2A,ZPR1
TFAP2A,PROM1
TFAP2A,EBF4
TFAP2A,ZNF197
TFAP2A,VWA2
TFAP2A,SLC18B1
TFAP2A,CCDC66
TFAP2A,SUB1
TFAP2A,CWF19L2
TFAP2A,CCNG1
TFAP2A,RPTOR
TFAP2A,OPRL1
TFAP2A,LZTFL1
TFAP2A,CDK7
TFAP2A,ADTRP
TFAP2A,UGGT2
TFAP2A,GABRR3
TFAP2A,ABCG1
TFAP2A,NLRP2
TFAP2A,C6orf48
TFAP2A,ZNF599
TFAP2A,XRCC6
TFAP2A,SH3YL1
TFAP2A,RIC8A
TFAP2A,MYOG
TFAP2A,DESI1
TFAP2A,BET1L
TFAP2A,ACP1
TFAP2A,TPD52L1
TFAP2A,SLC25A1
TFAP2A,SEMA4G
TFAP2A,PDE12
TFAP2A,MBNL3
TFAP2A,GPR162
TFAP2A,FAM24B
TFAP2A,ENPP5
TFAP2A,ZMYM1
TFAP2A,TYMP
TFAP2A,PPCDC
TFAP2A,ITGB1BP2
TFAP2A,IL10RB
TFAP2A,HARS2
TFAP2A,HARS
TFAP2A,GTF3A
TFAP2A,SIRT4
TFAP2A,RBM8A
TFAP2A,LAIR1
TFAP2A,GPR35
TFAP2A,ASPM
TFAP2A,SEL1L3
TFAP2A,PRAC1
TFAP2A,MRPL15
TFAP2A,C20orf202
TFAP2A,CA5B
TFAP2A,UQCRB
TFAP2A,RNF187
TFAP2A,KCNH5
TFAP2A,ENDOG
TFAP2A,ASTN1
TFAP2A,MAPK8IP1
TFAP2A,ATP6V1A
TFAP2A,VPS52
TFAP2A,STAT6
TFAP2A,RPS18
TFAP2A,GLRX
TFAP2A,COL27A1
TFAP2A,CD28
TFAP2A,SIX5
TFAP2A,NUBP1
TFAP2A,CLRN1
TFAP2A,TAF6
TFAP2A,SLC25A24
TFAP2A,POLA2
TFAP2A,INPP5B
TFAP2A,CNPY4
TFAP2A,TCEANC
TFAP2A,TCEAL1
TFAP2A,RABL3
TFAP2A,NAAA
TFAP2A,GTF2E1
TFAP2A,DUS2
TFAP2A,DDX28
TFAP2A,TTI1
TFAP2A,SNAPC1
TFAP2A,SLC49A3
TFAP2A,RPRD1B
TFAP2A,NAA10
TFAP2A,ZBTB33
TFAP2A,SSR2
TFAP2A,RFPL2
TFAP2A,NDUFA9
TFAP2A,INCENP
TFAP2A,IER3
TFAP2A,FGFR3
TFAP2A,EFNA2
TFAP2A,AKAP3
TFAP2A,MC2R
TFAP2A,SCML1
TFAP2A,LMNB2
TFAP2A,SLC18A2
TFAP2A,PLBD2
TFAP2A,MAGED4B
TFAP2A,MAGED4
TFAP2A,EBF2
TFAP2A,ATP13A2
TFAP2A,ALG1L2
TFAP2A,SUGCT
TFAP2A,RPLP1
TFAP2A,MPLKIP
TFAP2A,CACNA1E
TFAP2A,ATG101
TFAP2A,HIST1H1E
TFAP2A,GPHA2
TFAP2A,CDCP2
TFAP2A,ALS2CR12
TFAP2A,TMEM151B
TFAP2A,NGDN
TFAP2A,MYD88
TFAP2A,CLDN5
TFAP2A,TBX15
TFAP2A,OCA2
TFAP2A,NUP35
TFAP2A,LHX1
TFAP2A,CENPVL3
TFAP2A,MSTO1
TFAP2A,PPWD1
TFAP2A,LSG1
TFAP2A,GATB
TFAP2A,COL6A3
TFAP2A,CENPK
TFAP2A,STAP2
TFAP2A,KCP
TFAP2A,GTF2F2
TFAP2A,ELL2
TFAP2A,SUPV3L1
TFAP2A,SLC10A4
TFAP2A,DDR2
TFAP2A,UTP14A
TFAP2A,PRSS8
TFAP2A,FLNB
TFAP2A,CALCOCO1
TFAP2A,BICC1
TFAP2A,AKAIN1
TFAP2A,WDR33
TFAP2A,TEX14
TFAP2A,CCNT2
TFAP2A,WDR89
TFAP2A,RASL10A
TFAP2A,PPP2R3C
TFAP2A,PIN4
TFAP2A,KIAA0391
TFAP2A,CALML5
TFAP2A,BMP6
TFAP2A,MRPL53
TFAP2A,MRPL30
TFAP2A,MITD1
TFAP2A,LRRC3B
TFAP2A,HTATIP2
TFAP2A,GPATCH4
TFAP2A,ZNF669
TFAP2A,SPAG17
TFAP2A,DDOST
TFAP2A,ZNF385D
TFAP2A,TFE3
TFAP2A,PSMC3
TFAP2A,PSMB4
TFAP2A,MRPS16
TFAP2A,GNG7
TFAP2A,CLIC3
TFAP2A,ZNF2
TFAP2A,TAOK2
TFAP2A,PPP1CB
TFAP2A,POLG2
TFAP2A,KLF8
TFAP2A,HOXC13
TFAP2A,ENPEP
TFAP2A,COX4I2
TFAP2A,ZC3H8
TFAP2A,SNAPC2
TFAP2A,BTBD6
TFAP2A,ATP1A2
TFAP2A,APC2
TFAP2A,EMSY
TFAP2A,CCR7
TFAP2A,CA7
TFAP2A,SYN3
TFAP2A,PRRT4
TFAP2A,HOPX
TFAP2A,GLS2
TFAP2A,ZNF85
TFAP2A,TTLL11
TFAP2A,SLC13A3
TFAP2A,DOK5
TFAP2A,UBASH3A
TFAP2A,TCF19
TFAP2A,SLITRK6
TFAP2A,LOC101927844
TFAP2A,KCNJ8
TFAP2A,FAM135B
TFAP2A,EBI3
TFAP2A,DAO
TFAP2A,CCHCR1
TFAP2A,USH1C
TFAP2A,SMC4
TFAP2A,IP6K2
TFAP2A,IFT80
TFAP2A,ATF6
TFAP2A,NOS1AP
TFAP2A,MRPL22
TFAP2A,MFNG
TFAP2A,IRF5
TFAP2A,DMAC1
TFAP2A,WNT5A
TFAP2A,SOX10
TFAP2A,RPL8
TFAP2A,RPL35A
TFAP2A,PRRX1
TFAP2A,KCNA5
TFAP2A,BHLHE41
TFAP2A,PIGM
TFAP2A,MFSD11
TFAP2A,GJB6
TFAP2A,PTGFRN
TFAP2A,PAK1
TFAP2A,NOL10
TFAP2A,HEATR5B
TFAP2A,GPATCH11
TFAP2A,FAM189A1
TFAP2A,FADS6
TFAP2A,MESP2
TFAP2A,LMAN2L
TFAP2A,KIRREL2
TFAP2A,GULP1
TFAP2A,CTSK
TFAP2A,CCND3
TFAP2A,TRAM1L1
TFAP2A,TAL2
TFAP2A,SIRT7
TFAP2A,PPP1R8
TFAP2A,PANX2
TFAP2A,IFI35
TFAP2A,DCTN6
TFAP2A,STXBP4
TFAP2A,PDYN
TFAP2A,OXT
TFAP2A,MROH6
TFAP2A,GJC3
TFAP2A,TYW1
TFAP2A,MSI2
TFAP2A,FAM83F
TFAP2A,CNBP
TFAP2A,CLEC18B
TFAP2A,ZNF165
TFAP2A,SPINT1
TFAP2A,PNPLA3
TFAP2A,NPFFR2
TFAP2A,FAM220A
TFAP2A,CHMP4C
TFAP2A,MAB21L3
TFAP2A,IKBKE
TFAP2A,CES3
TFAP2A,RFXANK
TFAP2A,BORCS8
TFAP2A,ANGPTL1
TFAP2A,NEFL
TFAP2A,FAM72C
TFAP2A,CCR6
TFAP2A,WSB2
TFAP2A,TMEM171
TFAP2A,IQCC
TFAP2A,FOXD3
TFAP2A,ABCA1
TFAP2A,RABL6
TFAP2A,PHOX2A
TFAP2A,ZNF586
TFAP2A,TMEM139
TFAP2A,PLPP3
TFAP2A,MYO1E
TFAP2A,CSPG5
TFAP2A,THAP11
TFAP2A,IFT46
TFAP2A,CPT1C
TFAP2A,CKM
TFAP2A,YEATS4
TFAP2A,PHF21B
TFAP2A,GRIPAP1
TFAP2A,C3orf62
TFAP2A,ZCCHC2
TFAP2A,TNFRSF10D
TFAP2A,SYN2
TFAP2A,PPP1R9B
TFAP2A,PFDN2
TFAP2A,NIT1
TFAP2A,INSYN2
TFAP2A,HSPBP1
TFAP2A,ERCC6L
TFAP2A,PCDH20
TFAP2A,TMC8
TFAP2A,PTK2B
TFAP2A,OS9
TFAP2A,NANS
TFAP2A,GATA3
TFAP2A,CBR1
TFAP2A,CBLIF
TFAP2A,C9orf62
TFAP2A,ZRSR2
TFAP2A,ZKSCAN1
TFAP2A,WNT4
TFAP2A,TMEM110-MUSTN1
TFAP2A,STIMATE
TFAP2A,GBF1
TFAP2A,PRX
TFAP2A,PCDH10
TFAP2A,CHCHD1
TFAP2A,ALCAM
TFAP2A,SLFN5
TFAP2A,ANXA9
TFAP2A,UQCR11
TFAP2A,PCDHGB6
TFAP2A,MUC2
TFAP2A,MGST1
TFAP2A,GRIN2B
TFAP2A,UBN2
TFAP2A,TRIM21
TFAP2A,LNPK
TFAP2A,LIN37
TFAP2A,CA12
TFAP2A,ADGRG1
TFAP2A,ZNF17
TFAP2A,SMOC2
TFAP2A,LPAR5
TFAP2A,FAM120C
TFAP2A,CMC2
TFAP2A,RSPO2
TFAP2A,RAB9A
TFAP2A,FAM72D
TFAP2A,CLVS2
TFAP2A,C1orf105
TFAP2A,ZEB2
TFAP2A,PNN
TFAP2A,KL
TFAP2A,GNAI3
TFAP2A,TNNI1
TFAP2A,SYNGR3
TFAP2A,SPEM1
TFAP2A,OLIG2
TFAP2A,NGB
TFAP2A,CHMP4A
TFAP2A,CFAP53
TFAP2A,ARL6IP5
TFAP2A,ANKRD20A1
TFAP2A,NUDT17
TFAP2A,NOX3
TFAP2A,NKX1-2
TFAP2A,LMO3
TFAP2A,EEF1G
TFAP2A,CLUL1
TFAP2A,ZNF486
TFAP2A,MMACHC
TFAP2A,HIST1H3J
TFAP2A,GABRB3
TFAP2A,CCDC163
TFAP2A,THOC2
TFAP2A,HIST1H2BG
TFAP2A,HIST1H2AE
TFAP2A,CD81
TFAP2A,CATSPERZ
TFAP2A,TSPYL5
TFAP2A,MEAK7
TFAP2A,LMOD3
TFAP2A,HAPLN1
TFAP2A,CALD1
TFAP2A,BANF2
TFAP2A,UCN
TFAP2A,RRP12
TFAP2A,NAT8L
TFAP2A,LOC100128108
TFAP2A,LANCL1
TFAP2A,HIST1H1B
TFAP2A,ELOVL7
TFAP2A,ECHDC1
TFAP2A,CPS1
TFAP2A,CDK20
TFAP2A,ANKRD31
TFAP2A,TLL1
TFAP2A,SLC7A11
TFAP2A,SDC3
TFAP2A,ZNF649
TFAP2A,TTC5
TFAP2A,LRRCC1
TFAP2A,EDEM2
TFAP2A,DTX4
TFAP2A,MRPL4
TFAP2A,KTI12
TFAP2A,FOXE1
TFAP2A,TTC24
TFAP2A,RPS17
TFAP2A,OLFML2B
TFAP2A,MAGEL2
TFAP2A,GOSR2
TFAP2A,DYNC1I2
TFAP2A,SLC1A1
TFAP2A,LRRC38
TFAP2A,KLRG2
TFAP2A,TAF7L
TFAP2A,KCNE3
TFAP2A,POLN
TFAP2A,LARP1
TFAP2A,HAUS3
TFAP2A,TP73
TFAP2A,NEBL
TFAP2A,MRPS11
TFAP2A,MRPL46
TFAP2A,GTPBP1
TFAP2A,AP3S1
TFAP2A,AP3D1
TFAP2A,ZNF804A
TFAP2A,RPS28
TFAP2A,NANOS2
TFAP2A,MAP3K4
TFAP2A,CHMP2B
TFAP2A,CDK5RAP2
TFAP2A,BORCS7
TFAP2A,ZNF788P
TFAP2A,RNF5
TFAP2A,PILRA
TFAP2A,NDUFA8
TFAP2A,NCAM2
TFAP2A,MORN5
TFAP2A,LMTK2
TFAP2A,FAM72A
TFAP2A,CNTN1
TFAP2A,CLN8
TFAP2A,AQP2
TFAP2A,TWNK
TFAP2A,MRPL43
TFAP2A,GLRA2
TFAP2A,BBS9
TFAP2A,NKX2-5
TFAP2A,LRRIQ3
TFAP2A,GNA11
TFAP2A,FPGT-TNNI3K
TFAP2A,FPGT
TFAP2A,FAM43A
TFAP2A,SYCE2
TFAP2A,PRSS45
TFAP2A,MAGIX
TFAP2A,KCTD8
TFAP2A,IGFBP1
TFAP2A,GSC
TFAP2A,DLD
TFAP2A,ANGPT2
TFAP2A,TRIM5
TFAP2A,CDH12
TFAP2A,ANO9
TFAP2A,RNF113A
TFAP2A,NDUFA1
TFAP2A,KANK3
TFAP2A,IRX5
TFAP2A,DNAH12
TFAP2A,WFDC10A
TFAP2A,TOMM5
TFAP2A,SENP5
TFAP2A,NGEF
TFAP2A,KBTBD3
TFAP2A,AASDHPPT
TFAP2A,ZNRF2
TFAP2A,WDR46
TFAP2A,STAMBP
TFAP2A,RGR
TFAP2A,PFDN6
TFAP2A,NUDC
TFAP2A,HACD4
TFAP2A,CFAP47
TFAP2A,C6orf132
TFAP2A,SLC26A4
TFAP2A,LAMA4
TFAP2A,KPNA6
TFAP2A,HIST1H2BM
TFAP2A,HIST1H2AJ
TFAP2A,CD151
TFAP2A,TTC1
TFAP2A,GPER1
TFAP2A,PI15
TFAP2A,GRP
TFAP2A,MYRF
TFAP2A,ATOX1
TFAP2A,ADAMTS16
TFAP2A,ZFP3
TFAP2A,SECTM1
TFAP2A,PLXNA2
TFAP2A,TFIP11
TFAP2A,NKX2-8
TFAP2A,MS4A12
TFAP2A,CYBC1
TFAP2A,TMEM203
TFAP2A,POP4
TFAP2A,NDOR1
TFAP2A,MMP9
TFAP2A,LARP4B
TFAP2A,FSD2
TFAP2A,CYP4F22
TFAP2A,CSF1
TFAP2A,CHRNG
TFAP2A,C11orf91
TFAP2A,ZNF350
TFAP2A,OTOP1
TFAP2A,JAG2
TFAP2A,HTR3A
TFAP2A,GRIN3B
TFAP2A,EXOSC8
TFAP2A,CRYGN
TFAP2A,CCER2
TFAP2A,ZNF713
TFAP2A,ZNF224
TFAP2A,SLC9B1
TFAP2A,SERINC1
TFAP2A,RPL37A
TFAP2A,PPP1R14A
TFAP2A,PAX3
TFAP2A,OPCML
TFAP2A,LYPD5
TFAP2A,GFRA3
TFAP2A,CAMK1G
TFAP2A,UQCC1
TFAP2A,MN1
TFAP2A,IL2RB
TFAP2A,FAM234B
TFAP2A,EN2
TFAP2A,ZNF720
TFAP2A,PIH1D3
TFAP2A,FGF2
TFAP2A,CUTA
TFAP2A,CEBPE
TFAP2A,ABCB7
TFAP2A,TEPSIN
TFAP2A,NDUFAF8
TFAP2A,WNK3
TFAP2A,THSD7B
TFAP2A,TAF2
TFAP2A,SBK2
TFAP2A,FAM189A2
TFAP2A,CEBPZ
TFAP2A,CAMK4
TFAP2A,SIGLEC1
TFAP2A,SHH
TFAP2A,RLIM
TFAP2A,PRSS3
TFAP2A,NDUFS5
TFAP2A,MSX2
TFAP2A,JAKMIP2
TFAP2A,CENPVL2
TFAP2A,CENPVL1
TFAP2A,PAMR1
TFAP2A,NIPSNAP3A
TFAP2A,MRPL52
TFAP2A,CALU
TFAP2A,ADAMTSL2
TFAP2A,ZFC3H1
TFAP2A,TMA7
TFAP2A,THAP2
TFAP2A,STXBP5L
TFAP2A,SCHIP1
TFAP2A,RASGRP4
TFAP2A,NT5DC2
TFAP2A,DPT
TFAP2A,CSNK2A2
TFAP2A,CCDC51
TFAP2A,BRICD5
TFAP2A,SUSD2
TFAP2A,IGDCC4
TFAP2A,IFT172
TFAP2A,GRIFIN
TFAP2A,ABCC1
TFAP2A,PTGDR
TFAP2A,FAM151A
TFAP2A,DOCK3
TFAP2A,ANKRD52
TFAP2A,TMEM132C
TFAP2A,SPTSSB
TFAP2A,RPL32
TFAP2A,NIPAL4
TFAP2A,ELOC
TFAP2A,CAPN3
TFAP2A,CAND2
TFAP2A,SLC9B2
TFAP2A,RNF182
TFAP2A,CALCRL
TFAP2A,ACTR6
TFAP2A,GSPT2
TFAP2A,GLYCTK
TFAP2A,COL28A1
TFAP2A,ACAP1
TFAP2A,VPS50
TFAP2A,SPOCK3
TFAP2A,HEPACAM2
TFAP2A,BCL2
TFAP2A,WDR5B
TFAP2A,PLA2G4C
TFAP2A,OCRL
TFAP2A,DNAJC24
TFAP2A,DHRS7B
TFAP2A,DCDC1
TFAP2A,TEKT1
TFAP2A,PIGH
TFAP2A,MTPN
TFAP2A,MEGF11
TFAP2A,LUZP6
TFAP2A,DOHH
TFAP2A,ACKR4
TFAP2A,TNFSF12-TNFSF13
TFAP2A,TNFSF12
TFAP2A,TMEM234
TFAP2A,SOSTDC1
TFAP2A,PPP6R3
TFAP2A,MLLT6
TFAP2A,EIF3I
TFAP2A,DLGAP2
TFAP2A,CLPTM1
TFAP2A,SLC25A53
TFAP2A,GPRIN3
TFAP2A,COASY
TFAP2A,APMAP
TFAP2A,ZNF330
TFAP2A,SOX7
TFAP2A,RBM25
TFAP2A,MPZL1
TFAP2A,MAGEH1
TFAP2A,ITPA
TFAP2A,CASKIN1
TFAP2A,QTRT1
TFAP2A,ULBP2
TFAP2A,TRIP11
TFAP2A,TMEM161B
TFAP2A,HPSE2
TFAP2A,ZNF551
TFAP2A,RIPPLY2
TFAP2A,PIK3CA
TFAP2A,NFATC2IP
TFAP2A,TBC1D10A
TFAP2A,EHHADH
TFAP2A,ZC3HAV1
TFAP2A,TIMM17A
TFAP2A,ACBD7
TFAP2A,ZNF112
TFAP2A,TMEFF1
TFAP2A,SRPX2
TFAP2A,SPIN2B
TFAP2A,F5
TFAP2A,EVC2
TFAP2A,ENPP1
TFAP2A,TMPRSS12
TFAP2A,KIF12
TFAP2A,CLCNKA
TFAP2A,ZNF440
TFAP2A,PEX10
TFAP2A,KCNN2
TFAP2A,ITM2A
TFAP2A,ZNF677
TFAP2A,INSM1
TFAP2A,GPR12
TFAP2A,GOLPH3L
TFAP2A,FIBIN
TFAP2A,EMD
TFAP2A,COPG1
TFAP2A,B3GNT9
TFAP2A,SYNDIG1L
TFAP2A,GSTM4
TFAP2A,PLEKHG4B
TFAP2A,SOX2
TFAP2A,RNF144B
TFAP2A,NEURL3
TFAP2A,EIF2AK2
TFAP2A,CYTL1
TFAP2A,ZNF382
TFAP2A,SOAT2
TFAP2A,PARG
TFAP2A,GALNTL6
TFAP2A,FAM219A
TFAP2A,DNAI1
TFAP2A,ASB15
TFAP2A,ADCYAP1R1
TFAP2A,SF3B3
TFAP2A,REN
TFAP2A,MEOX1
TFAP2A,F2RL1
TFAP2A,COG4
TFAP2A,CHL1
TFAP2A,TMEM238
TFAP2A,NPHS2
TFAP2A,MTMR7
TFAP2A,LRRTM3
TFAP2A,HSPA12B
TFAP2A,LHCGR
TFAP2A,ING3
TFAP2A,TAF6L
TFAP2A,KHDRBS3
TFAP2A,FGF10
TFAP2A,FCGR2A
TFAP2A,SYN1
TFAP2A,MCHR2
TFAP2A,TNNT2
TFAP2A,PRG2
TFAP2A,PHYHIP
TFAP2A,SLC35G4
TFAP2A,LINC01638
TFAP2A,CSTF2T
