Gene1,Gene2,Score
SMARCA4,PITPNM2,536.0
SMARCA4,LZTS3,374.0
SMARCA4,CNTNAP5B,700.0
SMARCA4,TOB1,602.0
SMARCA4,VAV1,652.0
SMARCA4,STYXL1,749.0
SMARCA4,MDH2,749.0
SMARCA4,IMPA1,1136.0
SMARCA4,STXBP6,379.0
SMARCA4,HADH,768.0
SMARCA4,CADM1,429.0
SMARCA4,BCAP29,549.0
SMARCA4,STK10,569.0
SMARCA4,SLBP,633.0
SMARCA4,RNF34,969.0
SMARCA4,CFAP300,447.0
SMARCA4,CCDC174,562.0
SMARCA4,AFG3L2,657.0
SMARCA4,ZFP598,575.0
SMARCA4,ZBTB43,783.0
SMARCA4,UQCC1,768.0
SMARCA4,LMLN,342.0
SMARCA4,HIP1R,1290.0
SMARCA4,MORF4L2,634.0
SMARCA4,MKKS,593.0
SMARCA4,LANCL1,805.0
SMARCA4,ZHX3,409.0
SMARCA4,UBN1,714.0
SMARCA4,TMEM268,522.0
SMARCA4,PRKG1,432.0
SMARCA4,HOMER1,750.0
SMARCA4,GLYR1,714.0
SMARCA4,MAP3K9,577.0
SMARCA4,KDM5B,684.0
SMARCA4,ITCH,577.0
SMARCA4,GCA,760.0
SMARCA4,EHMT1,600.0
SMARCA4,HOOK2,513.0
SMARCA4,HIST1H2BB,625.0
SMARCA4,HEATR5B,542.0
SMARCA4,GPATCH11,542.0
SMARCA4,RPL13A,988.0
SMARCA4,RNPC3,770.0
SMARCA4,TMEM128,1008.0
SMARCA4,PRKAR1A,684.0
SMARCA4,BPHL,549.0
SMARCA4,EHD3,615.0
SMARCA4,CD14,397.0
SMARCA4,GADD45B,494.0
SMARCA4,MCTP2,1102.0
SMARCA4,FASTK,412.0
SMARCA4,RBM28,927.0
SMARCA4,NCBP2,619.0
SMARCA4,ICE2,910.0
SMARCA4,GPR75,549.0
SMARCA4,XRCC4,414.0
SMARCA4,TRIM9,353.0
SMARCA4,TMEM167,414.0
SMARCA4,RPL30,530.0
SMARCA4,MRPL11,444.0
SMARCA4,TMTC3,386.0
SMARCA4,EVI5L,302.0
SMARCA4,ELMO3,534.0
SMARCA4,DTD2,447.0
SMARCA4,CEP290,386.0
SMARCA4,CACNG3,747.0
SMARCA4,TMEM35B,577.0
SMARCA4,TBCB,613.0
SMARCA4,SLC25A40,693.0
SMARCA4,RPL35A,833.0
SMARCA4,RICTOR,622.0
SMARCA4,POLR2I,613.0
SMARCA4,IQCG,833.0
SMARCA4,DBF4,693.0
SMARCA4,SF3B3,680.0
SMARCA4,COG4,680.0
SMARCA4,CLEC2G,1125.0
SMARCA4,CHCHD10,486.0
SMARCA4,PTGR1,506.0
SMARCA4,POLQ,663.0
SMARCA4,KDELR2,776.0
SMARCA4,SLC7A7,567.0
SMARCA4,DMXL1,492.0
SMARCA4,ZFP983,478.0
SMARCA4,RFT1,737.0
SMARCA4,PSTPIP2,772.0
SMARCA4,PGAP2,546.0
SMARCA4,NUP98,546.0
SMARCA4,DAPK1,392.0
SMARCA4,CRYBG1,870.0
SMARCA4,BNIP3L,859.0
SMARCA4,TNFSF13,440.0
SMARCA4,METAP1D,406.0
SMARCA4,HMBS,403.0
SMARCA4,SLC4A8,803.0
SMARCA4,PDIA6,528.0
SMARCA4,LIPT1,699.0
SMARCA4,GLT8D2,556.0
SMARCA4,SRR,539.0
SMARCA4,SMG6,539.0
SMARCA4,GRK6,323.0
SMARCA4,URM1,401.0
SMARCA4,IGDCC3,319.0
SMARCA4,EIF4E3,599.0
SMARCA4,KHK,383.0
SMARCA4,ITGA11,695.0
SMARCA4,OGDHL,608.0
SMARCA4,NCOR1,626.0
SMARCA4,KCNC3,353.0
SMARCA4,TARM1,1149.0
SMARCA4,PTCHD4,491.0
SMARCA4,PCNX,906.0
SMARCA4,NOP56,792.0
SMARCA4,AAR2,725.0
SMARCA4,KLK1B11,777.0
SMARCA4,DYRK1B,211.0
SMARCA4,TGFB1,548.0
SMARCA4,T2,363.0
SMARCA4,SELENOF,776.0
SMARCA4,HS2ST1,776.0
SMARCA4,GINM1,766.0
SMARCA4,GEMIN6,423.0
SMARCA4,MTSS1L,354.0
SMARCA4,CORO6,628.0
SMARCA4,CALCRL,565.0
SMARCA4,SLC38A10,731.0
SMARCA4,PNRC2,706.0
SMARCA4,PAK6,598.0
SMARCA4,DIAPH3,409.0
SMARCA4,CD244A,632.0
SMARCA4,CEBPZ,763.0
SMARCA4,ALKBH4,522.0
SMARCA4,ZC3H7B,432.0
SMARCA4,MTIF3,822.0
SMARCA4,INTS11,737.0
SMARCA4,GOSR2,885.0
SMARCA4,CPTP,737.0
SMARCA4,TK2,289.0
SMARCA4,RELL1,568.0
SMARCA4,RAP1GDS1,735.0
SMARCA4,CCDC77,356.0
SMARCA4,TUT1,575.0
SMARCA4,RPL7L1,521.0
SMARCA4,4930430F08RIK,825.0
SMARCA4,STK11,389.0
SMARCA4,ABHD13,636.0
SMARCA4,0610037L13RIK,289.0
SMARCA4,WWP2,609.0
SMARCA4,HEMK1,406.0
SMARCA4,GNL2,373.0
SMARCA4,ATXN7L3,498.0
SMARCA4,TRDMT1,849.0
SMARCA4,USP14,743.0
SMARCA4,UBA1,362.0
SMARCA4,TGM2,540.0
SMARCA4,TESPA1,748.0
SMARCA4,RIDA,546.0
SMARCA4,POP1,546.0
SMARCA4,PKN2,394.0
SMARCA4,BBS1,579.0
SMARCA4,CCDC110,637.0
SMARCA4,ATG4D,965.0
SMARCA4,RGS2,924.0
SMARCA4,GLIS1,340.0
SMARCA4,BC005561,690.0
SMARCA4,YPEL1,453.0
SMARCA4,TMEM101,318.0
SMARCA4,RAPGEFL1,416.0
SMARCA4,PIKFYVE,553.0
SMARCA4,SLC30A7,446.0
SMARCA4,EXTL2,446.0
SMARCA4,TRMT11,743.0
SMARCA4,PYCR1,310.0
SMARCA4,PTBP3,591.0
SMARCA4,DNAH11,554.0
SMARCA4,RAC1,593.0
SMARCA4,CLMP,424.0
SMARCA4,TCAIM,672.0
SMARCA4,NHLRC3,681.0
SMARCA4,DTNBP1,627.0
SMARCA4,SIRT3,476.0
SMARCA4,PSMD13,476.0
SMARCA4,MBNL2,465.0
SMARCA4,FNTB,516.0
SMARCA4,CCDC9B,370.0
SMARCA4,ATP2A3,839.0
SMARCA4,ARHGAP22,695.0
SMARCA4,SRSF4,523.0
SMARCA4,SELPLG,556.0
SMARCA4,NES,354.0
SMARCA4,NDUFAF3,445.0
SMARCA4,GPATCH1,611.0
SMARCA4,E2F6,515.0
SMARCA4,TMEM38A,410.0
SMARCA4,TAX1BP1,477.0
SMARCA4,SPTSSA,540.0
SMARCA4,SMIM7,410.0
SMARCA4,0610010K14RIK,419.0
SMARCA4,PIAS4,1413.0
SMARCA4,LTN1,541.0
SMARCA4,TUT4,803.0
SMARCA4,TPST1,649.0
SMARCA4,TUFT1,742.0
SMARCA4,SUMO2,522.0
SMARCA4,HPS5,650.0
SMARCA4,GTF2H1,650.0
SMARCA4,DCAF8,486.0
SMARCA4,TBC1D31,771.0
SMARCA4,PBX4,582.0
SMARCA4,ITGB4,384.0
SMARCA4,ILF2,542.0
SMARCA4,PPP1R21,676.0
SMARCA4,NEUROD4,658.0
SMARCA4,METTL26,646.0
SMARCA4,HOXA5,419.0
SMARCA4,EPHB6,385.0
SMARCA4,DNAJB4,599.0
SMARCA4,ZFP524,492.0
SMARCA4,RPL26,549.0
SMARCA4,FIZ1,492.0
SMARCA4,AGBL3,863.0
SMARCA4,FAM98B,608.0
SMARCA4,VPS11,369.0
SMARCA4,TMEM184B,597.0
SMARCA4,CDK6,718.0
SMARCA4,NLRP1A,447.0
SMARCA4,IKBKG,518.0
SMARCA4,GGH,823.0
SMARCA4,CTSB,449.0
SMARCA4,A630001G21RIK,759.0
SMARCA4,LFNG,358.0
SMARCA4,ADCK1,643.0
SMARCA4,SRRD,761.0
SMARCA4,RHBG,457.0
SMARCA4,PUM2,646.0
SMARCA4,HPS4,761.0
SMARCA4,ZFP691,1051.0
SMARCA4,TMOD2,527.0
SMARCA4,SLC35A3,662.0
SMARCA4,PRDM1,802.0
SMARCA4,MSL2,556.0
SMARCA4,RDM1,388.0
SMARCA4,GNPDA2,1086.0
SMARCA4,FAM189B,334.0
SMARCA4,1110004F10RIK,825.0
SMARCA4,ARPC2,384.0
SMARCA4,PRR5,259.0
SMARCA4,CCDC88C,894.0
SMARCA4,CDC34,581.0
SMARCA4,STXBP2,807.0
SMARCA4,INHA,464.0
SMARCA4,ARPP19,762.0
SMARCA4,1810037I17RIK,695.0
SMARCA4,TBC1D16,310.0
SMARCA4,CHCHD5,630.0
SMARCA4,CCDC40,310.0
SMARCA4,THOC6,314.0
SMARCA4,H2-OA,897.0
SMARCA4,DNLZ,640.0
SMARCA4,SPINK10,829.0
SMARCA4,HCK,653.0
SMARCA4,FBXO38,829.0
SMARCA4,ADAM15,386.0
SMARCA4,RPL17,799.0
SMARCA4,MARS2,633.0
SMARCA4,KLRA17,1088.0
SMARCA4,TBCK,654.0
SMARCA4,RANBP2,427.0
SMARCA4,HAS3,519.0
SMARCA4,DUS4L,730.0
SMARCA4,COG5,730.0
SMARCA4,AIMP1,654.0
SMARCA4,XRCC2,755.0
SMARCA4,TERF2,493.0
SMARCA4,ECSIT,864.0
SMARCA4,2210011C24RIK,514.0
SMARCA4,RSRC1,457.0
SMARCA4,OGG1,534.0
SMARCA4,RAB11FIP5,503.0
SMARCA4,PADI2,689.0
SMARCA4,WDR3,986.0
SMARCA4,RNF207,456.0
SMARCA4,GDAP2,986.0
SMARCA4,ERBIN,923.0
SMARCA4,TBC1D12,249.0
SMARCA4,STEAP1,268.0
SMARCA4,CALM5,1148.0
SMARCA4,CUEDC1,291.0
SMARCA4,WDR37,1035.0
SMARCA4,TMEFF2,568.0
SMARCA4,KIF11,943.0
SMARCA4,ABRAXAS2,385.0
SMARCA4,PCM1,453.0
SMARCA4,GCNT4,322.0
SMARCA4,CISD2,803.0
SMARCA4,RNF182,376.0
SMARCA4,PTGER1,596.0
SMARCA4,OTOS,514.0
SMARCA4,ZFP512B,756.0
SMARCA4,SIRT1,533.0
SMARCA4,SELENOW,847.0
SMARCA4,RAB15,406.0
SMARCA4,ALKBH6,488.0
SMARCA4,TMX1,747.0
SMARCA4,PCDH9,484.0
SMARCA4,MPC1,712.0
SMARCA4,BAHD1,333.0
SMARCA4,APLN,510.0
SMARCA4,TSPYL1,672.0
SMARCA4,TRP53BP1,360.0
SMARCA4,PTPRU,440.0
SMARCA4,MAP2K5,554.0
SMARCA4,GAPDH,589.0
SMARCA4,FAM221A,585.0
SMARCA4,CNOT7,568.0
SMARCA4,ARHGAP30,543.0
SMARCA4,ARFIP1,686.0
SMARCA4,TPPP3,378.0
SMARCA4,NIPSNAP3B,797.0
SMARCA4,ARRDC3,1065.0
SMARCA4,TXNDC5,496.0
SMARCA4,PTPRN2,436.0
SMARCA4,MTG2,456.0
SMARCA4,MARK2,413.0
SMARCA4,C1S1,474.0
SMARCA4,RAMP2,290.0
SMARCA4,PMEL,535.0
SMARCA4,FAM114A1,720.0
SMARCA4,ETV6,690.0
SMARCA4,SH3BP1,443.0
SMARCA4,PRKCB,779.0
SMARCA4,MICALL2,682.0
SMARCA4,PIEZO2,493.0
SMARCA4,IVNS1ABP,382.0
SMARCA4,H2-K1,498.0
SMARCA4,TICAM2,1016.0
SMARCA4,KLHL17,656.0
SMARCA4,KANK2,222.0
SMARCA4,ADAM23,424.0
SMARCA4,RBM15B,392.0
SMARCA4,MTR,825.0
SMARCA4,MRTO4,643.0
SMARCA4,EMC1,643.0
SMARCA4,ZC3HAV1,966.0
SMARCA4,RHOH,549.0
SMARCA4,EXOSC10,935.0
SMARCA4,UTP20,443.0
SMARCA4,ASPSCR1,654.0
SMARCA4,RAB3IL1,284.0
SMARCA4,GABPB1,752.0
SMARCA4,DCBLD2,393.0
SMARCA4,COPS6,477.0
SMARCA4,ARFGAP3,484.0
SMARCA4,SUCLG1,663.0
SMARCA4,NRG4,736.0
SMARCA4,ZFP882,929.0
SMARCA4,EXOSC4,385.0
SMARCA4,MGA,621.0
SMARCA4,APH1C,527.0
SMARCA4,ZFP280D,948.0
SMARCA4,USP25,667.0
SMARCA4,SLC39A6,695.0
SMARCA4,PKD2,455.0
SMARCA4,GM11563,720.0
SMARCA4,ZSCAN26,1063.0
SMARCA4,TM2D3,995.0
SMARCA4,NDUFS2,609.0
SMARCA4,CX3CL1,379.0
SMARCA4,ARHGAP31,854.0
SMARCA4,MS4A6B,652.0
SMARCA4,IL15RA,468.0
SMARCA4,FLAD1,716.0
SMARCA4,DNAJA4,333.0
SMARCA4,ANAPC15,395.0
SMARCA4,AMD2,721.0
SMARCA4,AMD1,721.0
SMARCA4,SCAMP3,881.0
SMARCA4,PUS3,335.0
SMARCA4,NDUFS4,420.0
SMARCA4,INTS12,905.0
SMARCA4,GSTCD,905.0
SMARCA4,DDX25,335.0
SMARCA4,3830406C13RIK,668.0
SMARCA4,OXSR1,650.0
SMARCA4,ITGA5,506.0
SMARCA4,IGSF6,943.0
SMARCA4,PMM1,352.0
SMARCA4,DOCK5,398.0
SMARCA4,ARL6IP1,655.0
SMARCA4,RGS7,280.0
SMARCA4,P2RX1,886.0
SMARCA4,CLVS1,355.0
SMARCA4,NAA50,581.0
SMARCA4,TMCO1,785.0
SMARCA4,THRAP3,686.0
SMARCA4,SPTBN1,976.0
SMARCA4,SARS,348.0
SMARCA4,RTF1,582.0
SMARCA4,TMEM175,769.0
SMARCA4,JAGN1,739.0
SMARCA4,GAK,769.0
SMARCA4,CYHR1,492.0
SMARCA4,SSX2IP,495.0
SMARCA4,PPIE,400.0
SMARCA4,PAXX,594.0
SMARCA4,METTL18,605.0
SMARCA4,BC055324,605.0
SMARCA4,TRAPPC6B,802.0
SMARCA4,MDM4,576.0
SMARCA4,TMEM173,812.0
SMARCA4,TFIP11,509.0
SMARCA4,DAG1,526.0
SMARCA4,RASAL3,522.0
SMARCA4,NIPBL,460.0
SMARCA4,MFSD9,884.0
SMARCA4,MFSD14B,527.0
SMARCA4,LRPAP1,795.0
SMARCA4,CACNA1B,804.0
SMARCA4,ADAP1,638.0
SMARCA4,RNASEH1,711.0
SMARCA4,PPP6C,662.0
SMARCA4,DHDH,456.0
SMARCA4,CUL1,546.0
SMARCA4,RNASEH2B,734.0
SMARCA4,PFAS,416.0
SMARCA4,EEF1E1,489.0
SMARCA4,WDR13,803.0
SMARCA4,PIGZ,310.0
SMARCA4,MUTYH,643.0
SMARCA4,GMNN,840.0
SMARCA4,TRIM41,931.0
SMARCA4,SMARCAD1,491.0
SMARCA4,PARS2,415.0
SMARCA4,9530068E07RIK,579.0
SMARCA4,ZSCAN22,506.0
SMARCA4,UBD,1153.0
SMARCA4,POP4,491.0
SMARCA4,ERBB3,466.0
SMARCA4,SRSF9,424.0
SMARCA4,SAMSN1,676.0
SMARCA4,HAUS7,363.0
SMARCA4,CCDC71,480.0
SMARCA4,TMEM203,525.0
SMARCA4,SPATA7,458.0
SMARCA4,RUNDC3B,385.0
SMARCA4,RBFA,778.0
SMARCA4,PGM3,569.0
SMARCA4,NSA2,568.0
SMARCA4,NDOR1,525.0
SMARCA4,GFM2,568.0
SMARCA4,WAPL,561.0
SMARCA4,CUL3,399.0
SMARCA4,YIPF3,654.0
SMARCA4,RSPRY1,675.0
SMARCA4,RPAP1,627.0
SMARCA4,POLR1C,654.0
SMARCA4,VANGL2,603.0
SMARCA4,SUFU,371.0
SMARCA4,ZFP930,652.0
SMARCA4,SLC25A46,654.0
SMARCA4,ATP8B5,411.0
SMARCA4,ALOXE3,348.0
SMARCA4,ITGA6,392.0
SMARCA4,GPRC5A,681.0
SMARCA4,B4GAT1,350.0
SMARCA4,ANXA4,639.0
SMARCA4,AIFM3,954.0
SMARCA4,JOSD1,598.0
SMARCA4,GRAMD1A,535.0
SMARCA4,CASTOR2,274.0
SMARCA4,NR2C1,377.0
SMARCA4,MMP11,486.0
SMARCA4,ERF,595.0
SMARCA4,TRPM4,729.0
SMARCA4,PRRC2A,445.0
SMARCA4,GJB4,637.0
SMARCA4,DCK,445.0
SMARCA4,VOPP1,598.0
SMARCA4,HEATR1,341.0
SMARCA4,FAM213A,1014.0
SMARCA4,DNAJC25,483.0
SMARCA4,UBAP1,589.0
SMARCA4,TALDO1,592.0
SMARCA4,RAB7,483.0
SMARCA4,TMEM107,650.0
SMARCA4,RCCD1,647.0
SMARCA4,ADCY10,790.0
SMARCA4,ACP6,547.0
SMARCA4,PTOV1,432.0
SMARCA4,CCS,315.0
SMARCA4,CCDC87,315.0
SMARCA4,OTULIN,332.0
SMARCA4,MKLN1,757.0
SMARCA4,LPIN3,542.0
SMARCA4,GNA11,381.0
SMARCA4,DLD,587.0
SMARCA4,ZFPL1,326.0
SMARCA4,RPAP2,763.0
SMARCA4,PITPNM1,683.0
SMARCA4,GLMN,763.0
SMARCA4,FAM135A,389.0
SMARCA4,CDCA5,326.0
SMARCA4,ZFAND2A,442.0
SMARCA4,ZCCHC10,462.0
SMARCA4,SLC26A10,556.0
SMARCA4,MYO1C,258.0
SMARCA4,ZNRF2,639.0
SMARCA4,SRFBP1,633.0
SMARCA4,SLC37A2,811.0
SMARCA4,RP9,491.0
SMARCA4,POC5,703.0
SMARCA4,PFDN4,388.0
SMARCA4,LCN2,632.0
SMARCA4,CHCHD3,731.0
SMARCA4,CDH11,722.0
SMARCA4,SLC35B3,672.0
SMARCA4,RPS7,494.0
SMARCA4,RAMP1,569.0
SMARCA4,HOXA13,509.0
SMARCA4,EVI2A,711.0
SMARCA4,EVI2,711.0
SMARCA4,MUSTN1,1162.0
SMARCA4,DHRSX,495.0
SMARCA4,THAP7,791.0
SMARCA4,CARMIL2,1010.0
SMARCA4,SESN2,393.0
SMARCA4,MGLL,426.0
SMARCA4,IMMT,536.0
SMARCA4,AKAP12,680.0
SMARCA4,PIGU,404.0
SMARCA4,RPS23,882.0
SMARCA4,PNPLA3,264.0
SMARCA4,NDNF,408.0
SMARCA4,LRRC57,556.0
SMARCA4,HAUS2,556.0
SMARCA4,BPI,749.0
SMARCA4,CDC45,538.0
SMARCA4,HMOX2,632.0
SMARCA4,LSM2,628.0
SMARCA4,ZFP174,689.0
SMARCA4,ZFP120,1060.0
SMARCA4,RASGEF1C,311.0
SMARCA4,RAB30,646.0
SMARCA4,PROSER1,681.0
SMARCA4,PLGRKT,882.0
SMARCA4,TMEM30A,569.0
SMARCA4,TMEM241,671.0
SMARCA4,SELENOO,515.0
SMARCA4,CSNK1A1,607.0
SMARCA4,ABCB7,1134.0
SMARCA4,TNFSF11,1075.0
SMARCA4,RALA,357.0
SMARCA4,HBS1L,532.0
SMARCA4,H2-L,553.0
SMARCA4,H2-D1,553.0
SMARCA4,TGOLN2,872.0
SMARCA4,TGOLN1,872.0
SMARCA4,PARP10,453.0
SMARCA4,ELP5,501.0
SMARCA4,DELE1,815.0
SMARCA4,CTDNEP1,501.0
SMARCA4,WFDC17,695.0
SMARCA4,TRIM12A,659.0
SMARCA4,NSF,543.0
SMARCA4,COX16,804.0
SMARCA4,EIF2AK2,456.0
SMARCA4,SVIL,804.0
SMARCA4,SETD3,401.0
SMARCA4,LSM14A,742.0
SMARCA4,GID8,478.0
SMARCA4,MAN1A2,725.0
SMARCA4,FBXO46,636.0
SMARCA4,EZH2,427.0
SMARCA4,DDX27,463.0
SMARCA4,KLHL12,508.0
SMARCA4,SRSF10,734.0
SMARCA4,MME,326.0
SMARCA4,SCRN2,321.0
SMARCA4,JOSD2,628.0
SMARCA4,HSPA5,638.0
SMARCA4,EYA2,550.0
SMARCA4,PTPDC1,560.0
SMARCA4,RAB3GAP2,434.0
SMARCA4,COPS3,544.0
SMARCA4,BTBD2,315.0
SMARCA4,TMEM33,858.0
SMARCA4,LARGE1,476.0
SMARCA4,MC5R,442.0
SMARCA4,FXN,659.0
SMARCA4,SND1,511.0
SMARCA4,RPAIN,465.0
SMARCA4,POU6F1,701.0
SMARCA4,NUP88,465.0
SMARCA4,LRSAM1,513.0
SMARCA4,DVL2,575.0
SMARCA4,ZKSCAN3,556.0
SMARCA4,SLC35B1,451.0
SMARCA4,BRAP,463.0
SMARCA4,ACAD10,463.0
SMARCA4,UEVLD,615.0
SMARCA4,PRKDC,442.0
SMARCA4,MYH10,267.0
SMARCA4,MCM4,442.0
SMARCA4,ZFP28,437.0
SMARCA4,PTBP1,286.0
SMARCA4,CD320,440.0
SMARCA4,SRD5A1,662.0
SMARCA4,NSUN2,662.0
SMARCA4,MTHFSD,431.0
SMARCA4,DUSP14,431.0
SMARCA4,AP1S1,422.0
SMARCA4,TMEM132A,258.0
SMARCA4,PSD4,937.0
SMARCA4,CKAP2L,449.0
SMARCA4,CDK5RAP2,702.0
SMARCA4,VPS33B,558.0
SMARCA4,PRKG2,473.0
SMARCA4,GM14137,474.0
SMARCA4,GRPEL2,828.0
SMARCA4,CASP9,502.0
SMARCA4,ADSSL1,579.0
SMARCA4,ZMIZ1,455.0
SMARCA4,MPLKIP,545.0
SMARCA4,SMAD9,429.0
SMARCA4,PCGF3,315.0
SMARCA4,ERLEC1,644.0
SMARCA4,ASB3,644.0
SMARCA4,FLNB,499.0
SMARCA4,1700016K19RIK,614.0
SMARCA4,SCNN1G,449.0
SMARCA4,PLEK2,341.0
SMARCA4,FBXO5,908.0
SMARCA4,NFKBIE,434.0
SMARCA4,BDH1,420.0
SMARCA4,NSMAF,583.0
SMARCA4,MPPED2,359.0
SMARCA4,MEN1,388.0
SMARCA4,EXOSC6,394.0
SMARCA4,ABCD4,643.0
SMARCA4,TTC8,342.0
SMARCA4,PDHX,786.0
SMARCA4,OSBPL3,213.0
SMARCA4,MATN3,619.0
SMARCA4,APIP,786.0
SMARCA4,NBL1,353.0
SMARCA4,FAM92A,490.0
SMARCA4,THOP1,574.0
SMARCA4,NOCT,598.0
SMARCA4,ALDH9A1,993.0
SMARCA4,TRIAP1,610.0
SMARCA4,SF3B6,568.0
SMARCA4,SAR1A,677.0
SMARCA4,NXF1,529.0
SMARCA4,JRK,1074.0
SMARCA4,GATC,610.0
SMARCA4,TAGAP,703.0
SMARCA4,RPAP3,307.0
SMARCA4,BNIP1,489.0
SMARCA4,EIF3L,393.0
SMARCA4,COMMD6,945.0
SMARCA4,SLC22A4,767.0
SMARCA4,MAPKAPK5,386.0
SMARCA4,ZFP51,568.0
SMARCA4,FAM69A,485.0
SMARCA4,TAOK2,429.0
SMARCA4,ARL13B,621.0
SMARCA4,WEE1,409.0
SMARCA4,SMYD3,579.0
SMARCA4,FOXK2,948.0
SMARCA4,MTX1,1014.0
SMARCA4,PCX,534.0
SMARCA4,LMO1,292.0
SMARCA4,ITPRIPL1,531.0
SMARCA4,FICD,350.0
SMARCA4,ZFP808,592.0
SMARCA4,ZFP467,652.0
SMARCA4,SPATA5L1,665.0
SMARCA4,MAFK,592.0
SMARCA4,WDR54,317.0
SMARCA4,RNF6,579.0
SMARCA4,CCDC69,896.0
SMARCA4,1700003E16RIK,317.0
SMARCA4,PSMB6,338.0
SMARCA4,PARD3,349.0
SMARCA4,MYLIP,564.0
SMARCA4,GANAB,576.0
SMARCA4,FAM219B,614.0
SMARCA4,DROSHA,784.0
SMARCA4,6030458C11RIK,784.0
SMARCA4,PSMA3,623.0
SMARCA4,PIK3R5,578.0
SMARCA4,NFATC3,390.0
SMARCA4,ZFP667,497.0
SMARCA4,ITPKB,529.0
SMARCA4,ELP2,695.0
SMARCA4,PRKCSH,345.0
SMARCA4,GCH1,625.0
SMARCA4,EMB,261.0
SMARCA4,CCDC151,345.0
SMARCA4,ZFP617,961.0
SMARCA4,SLC6A4,542.0
SMARCA4,PHPT1,398.0
SMARCA4,1600002K03RIK,851.0
SMARCA4,UBE2L3,552.0
SMARCA4,SLC2A4,435.0
SMARCA4,PREX1,465.0
SMARCA4,PARP4,812.0
SMARCA4,POLR2K,454.0
SMARCA4,SRRM2,387.0
SMARCA4,NAPB,262.0
SMARCA4,INO80C,649.0
SMARCA4,TMEM110,490.0
SMARCA4,PRPF8,552.0
SMARCA4,NEGR1,370.0
SMARCA4,ZDHHC15,559.0
SMARCA4,PGS1,520.0
SMARCA4,NLRC4,515.0
SMARCA4,TMEM14C,588.0
SMARCA4,RPL3,617.0
SMARCA4,NDUFAF7,763.0
SMARCA4,GAPT,498.0
SMARCA4,CXADR,322.0
SMARCA4,KDM2B,375.0
SMARCA4,COPRS,376.0
SMARCA4,ZFAND2B,470.0
SMARCA4,TOMM40L,402.0
SMARCA4,DEPDC7,243.0
SMARCA4,SSH1,351.0
SMARCA4,RPS13,831.0
SMARCA4,FAM104A,799.0
SMARCA4,D11WSU47E,799.0
SMARCA4,CPNE3,696.0
SMARCA4,TMEM234,520.0
SMARCA4,GALNT14,466.0
SMARCA4,EIF3I,520.0
SMARCA4,AP2S1,460.0
SMARCA4,PARN,699.0
SMARCA4,BRWD1,424.0
SMARCA4,SYNJ2BP,706.0
SMARCA4,RNF169,923.0
SMARCA4,GM20498,706.0
SMARCA4,VDAC1,660.0
SMARCA4,SCAF1,446.0
SMARCA4,GSDMD,825.0
SMARCA4,GPR84,591.0
SMARCA4,CACNB3,358.0
SMARCA4,SLC29A1,463.0
SMARCA4,SEC24C,545.0
SMARCA4,LRWD1,522.0
SMARCA4,C2CD2L,434.0
SMARCA4,0610030E20RIK,720.0
SMARCA4,NGLY1,868.0
SMARCA4,GIMAP6,573.0
SMARCA4,DIXDC1,315.0
SMARCA4,ZFP26,656.0
SMARCA4,TNFRSF8,1328.0
SMARCA4,NUBPL,476.0
SMARCA4,FAM192A,675.0
SMARCA4,SRSF1,582.0
SMARCA4,SNRPB,666.0
SMARCA4,OPTC,631.0
SMARCA4,LRRC49,336.0
SMARCA4,TMEM150A,591.0
SMARCA4,TLR3,755.0
SMARCA4,RRM1,514.0
SMARCA4,PDS5A,758.0
SMARCA4,HSF1,502.0
SMARCA4,BOP1,502.0
SMARCA4,YIPF5,364.0
SMARCA4,PCDHGC3,351.0
SMARCA4,CREBL2,526.0
SMARCA4,ATP6V1F,446.0
SMARCA4,WHRN,374.0
SMARCA4,MED31,645.0
SMARCA4,4930563E22RIK,645.0
SMARCA4,UBR7,609.0
SMARCA4,PIGV,809.0
SMARCA4,OSCP1,476.0
SMARCA4,ZFP954,400.0
SMARCA4,TUBG1,737.0
SMARCA4,SLK,400.0
SMARCA4,RETREG3,737.0
SMARCA4,H2AFZ,553.0
SMARCA4,NCSTN,934.0
SMARCA4,COPA,934.0
SMARCA4,CD46,498.0
SMARCA4,ELOB,446.0
SMARCA4,CYP2R1,1091.0
SMARCA4,CERS4,1107.0
SMARCA4,CDCA7,558.0
SMARCA4,TCEA2,1139.0
SMARCA4,DDX1,582.0
SMARCA4,CMIP,436.0
SMARCA4,AU041133,698.0
SMARCA4,EIF3F,367.0
SMARCA4,ACBD3,572.0
SMARCA4,ZFP651,629.0
SMARCA4,SLC2A1,610.0
SMARCA4,ZFP429,462.0
SMARCA4,YEATS4,648.0
SMARCA4,SGSM3,636.0
SMARCA4,PRR12,415.0
SMARCA4,COX5B,469.0
SMARCA4,RBM12,734.0
SMARCA4,QTRT1,358.0
SMARCA4,CPNE1,734.0
SMARCA4,GPRIN1,382.0
SMARCA4,RTN2,445.0
SMARCA4,RNF144B,430.0
SMARCA4,PON3,306.0
SMARCA4,LYL1,735.0
SMARCA4,LONP1,361.0
SMARCA4,CHMP7,436.0
SMARCA4,CATSPERD,361.0
SMARCA4,PIK3C2G,374.0
SMARCA4,OLFR593,1079.0
SMARCA4,IL3RA,911.0
SMARCA4,TRPM2,902.0
SMARCA4,RELL2,627.0
SMARCA4,BRAT1,378.0
SMARCA4,ZFP628,898.0
SMARCA4,RNASE6,752.0
